Client,Year,Column_Name,Data_Type,Sample_Value,Unique_Values_Count,Null_Percentage
AON,2020,respondent_id,float64,12040041022.0,236,0.0
AON,2020,date_of_birth,object,1983-10-04,221,0.4
AON,2020,gender,object,Female,2,0.0
AON,2020,county,object,Laikipia,44,0.0
AON,2020,dependents_category,object,More than 4,4,0.0
AON,2020,all_direct_covered,object,No,2,0.0
AON,2020,willingness_to_pay,object,Neutral,5,47.9
AON,2020,amount_selected,object,"Kes 10,000 – Kes 20,000",6,74.4
AON,2020,age,float64,42.0,38,0.4
AON,2020,age_band,object,36–45 years,5,0.8
ABSA,2022,respondent_id,float64,114212759355.0,1690,0.0
ABSA,2022,name,object,EMMA MWILARIA,1626,0.0
ABSA,2022,gender,object,Female,2,0.0
ABSA,2022,age_group,object,25-34,5,0.0
ABSA,2022,branch,object,Gilgil Express Branch,116,0.0
ABSA,2022,function,object,Bancassurance,211,0.0
ABSA,2022,awareness_of_wellness_initiative,object,Yes,2,0.0
ABSA,2022,post_covid_issues,object,Work stressors,71,45.9
ABSA,2022,financial_issues,object,Financial Planning,28,81.5
ABSA,2022,wellness_program_needs,object,Parenting and childcare,14,16.1
ABSA,2022,effective communication skills among colleagues,object,Important,5,3.7
ABSA,2022,interpersonal relationships with colleagues,object,Important,5,3.8
ABSA,2022,employee - manager working relationships,object,Important,5,4.0
ABSA,2022,embracing teamwork among colleagues,object,Important,5,4.0
ABSA,2022,developing social support structures among team members,object,Important,5,3.8
ABSA,2022,has_health_wellbeing_issue,object,No,2,0.0
ABSA,2022,link_to_eap,object,No,2,0.0
ABSA,2022,themes,object,['Branch/Location/Transfer'],127,0.0
ABSA,2023,Respondent ID,float64,118463322750.0,1820,0.0
ABSA,2023,Minet Counsellor Identification,object,Maureen Pande,6,0.0
ABSA,2023,Is the employee currently working at ABSA?,object,yes,1,0.0
ABSA,2023,Branch,object,Muthaiga Branch,93,0.0
ABSA,2023,Function,object,Retail,32,0.0
ABSA,2023,Consent for care call engagement,object,Yes,4,0.0
ABSA,2023,Please select your gender,object,Male,2,0.8
ABSA,2023,Kindly select age group,object,25-34,5,11.0
ABSA,2023,"Are you aware of the current EWP, including health and wellness initiatives offered by the organization?",object,Yes,2,4.6
ABSA,2023,Did you participate in the wellness caravan during the wellness month?,object,No,2,5.0
ABSA,2023,"If No to Question 9, please state your reason for not participating",object,Had no free time because of the position he works ,267,75.1
ABSA,2023,Please reflect on your 2023 experiences so far and identify the issues/challenges you are have faced/going through? (Select Max. 4),object,None of the above,1,54.6
ABSA,2023,"Challenges faced/facing - Personal challenges (career growth, education)",object,"Personal challenges (career growth, education)",1,89.3
ABSA,2023,Challenges faced/facing - Work- and work-related stressors,object,Work- and work-related stressors,1,78.4
ABSA,2023,Challenges faced/facing - Work-life imbalance,object,Work-life imbalance,1,91.0
ABSA,2023,Challenges faced/facing - Marital issues,object,Marital issues,1,98.3
ABSA,2023,Challenges faced/facing - Financial challenges,object,Financial challenges,1,87.4
ABSA,2023,Challenges faced/facing - Relationship difficulties,object,Relationship difficulties,1,99.0
ABSA,2023,Challenges faced/facing - Parenting challenges,object,Parenting challenges,1,96.5
ABSA,2023,Challenges faced/facing - Anxiety and depression,object,Anxiety and depression,1,95.9
ABSA,2023,Challenges faced/facing - Trauma related,object,Trauma related,1,98.9
ABSA,2023,Challenges faced/facing - Loss and Grief,object,Loss and Grief,1,97.6
ABSA,2023,Challenges faced/facing - Alcohol (Substance and chemical dependency),object,Alcohol (Substance and chemical dependency),1,98.5
ABSA,2023,"Challenges faced/facing - Chronic Diseases (nuclear family, parents, other extended family members)",object,"Chronic Diseases (nuclear family, parents, other e",1,97.7
ABSA,2023,Challenges faced/facing - Other (please specify),object,health challenges,43,94.4
ABSA,2023,"During the year 2023, have you accessed the Employee Assistance Program counselling services?",object,No,2,8.2
ABSA,2023,"If No to Question 12, please state your reason for not participating",object,It has been a good year,301,51.9
ABSA,2023,"Based on the current economic developments, what financial empowerment programs would you like to be implemented in the EWP program?",object,Personal financial management,1,61.2
ABSA,2023,Financial empowerment programs requested - Debt management,object,Debt management,1,84.2
ABSA,2023,Financial empowerment programs requested - Retirement planning,object,Retirement planning,1,81.8
ABSA,2023,Financial empowerment programs requested - Investment,object,Investment,1,62.9
ABSA,2023,Financial empowerment programs requested - Financial planning,object,Financial planning,1,61.8
ABSA,2023,Financial empowerment programs requested - Other (please specify),object,Increase facility with a low interest rate ,38,83.6
ABSA,2023,Which areas of the mental health and wellbeing would you propose to be included in the wellness program to address your needs?,object,Anxiety/depression,1,88.2
ABSA,2023,Mental health/wellbeing areas proposed - Health and well-being including lifestyle diseases,object,Health and well-being including lifestyle diseases,1,77.1
ABSA,2023,Mental health/wellbeing areas proposed - Dealing with addiction and related stigma,object,Dealing with addiction and related stigma,1,97.5
ABSA,2023,Mental health/wellbeing areas proposed - Men Cave/Women Forum,object,Men Cave/Women Forum,1,87.4
ABSA,2023,Mental health/wellbeing areas proposed - Building healthy relationships/marriages,object,Building healthy relationships/marriages,1,94.8
ABSA,2023,Mental health/wellbeing areas proposed - Parenting and childcare,object,Parenting and childcare,1,90.8
ABSA,2023,Mental health/wellbeing areas proposed - Increased awareness sessions on mental health issues,object,Increased awareness sessions on mental health issu,1,59.1
ABSA,2023,Mental health/wellbeing areas proposed - Money matters/Financial coaching and literacy sessions,object,Money matters/Financial coaching and literacy sess,1,65.9
ABSA,2023,"Mental health/wellbeing areas proposed - Building healthy relationships at work (colleagues, team leaders, managers)",object,Building healthy relationships at work (colleagues,1,87.4
ABSA,2023,Mental health/wellbeing areas proposed - Develop a Teens program on contemporary topics,object,Develop a Teens program on contemporary topics,1,95.7
ABSA,2023,Mental health/wellbeing areas proposed - Other (please specify),object,Stress Management,83,82.2
ABSA,2023,Please rank the following mental health initiatives in order of which would most promote a healthy work environment and maximize productivity.,float64,2.0,7,7.5
ABSA,2023,Ranking of mental health initiatives to promote a healthy work environment and maximize productivity - Setting up an insurance medical fund/kitty for parents funded by employees,float64,3.0,7,7.5
ABSA,2023,Ranking of mental health initiatives to promote a healthy work environment and maximize productivity - Interested to be a wellness champion,float64,4.0,7,7.5
ABSA,2023,Ranking of mental health initiatives to promote a healthy work environment and maximize productivity - Initiate employee-manager communication forums,float64,1.0,7,7.5
ABSA,2023,"Ranking of mental health initiatives to promote a healthy work environment and maximize productivity - Embrace teamwork amongst colleagues through employee engagement forums, sporting activities, team building",float64,5.0,7,7.5
ABSA,2023,"Ranking of mental health initiatives to promote a healthy work environment and maximize productivity - Initiate family visit days to the office e.g., during customer service week",float64,6.0,7,7.5
ABSA,2023,Ranking of mental health initiatives to promote a healthy work environment and maximize productivity - Improve social support structures among employees/team members,float64,7.0,7,7.5
ABSA,2023,Are there any other programs you suggest?,object,Desires to be confirmed as a full time employee.,402,46.7
CIPLA,2023,respondent_id,int64,-2147483648,1,0.0
CIPLA,2023,gender,object,Female,2,0.0
CIPLA,2023,age_group,object,18-30,5,0.0
CIPLA,2023,department,object,Sales Force Excellence,5,0.0
CIPLA,2023,mental_wellbeing_rating_overall,object,Positive,6,0.0
CIPLA,2023,mental_wellbeing_rating_current,object,I am okay and coping well,3,0.0
CIPLA,2023,"if you need support in q6 above, please state what type of support you would need?",object,No Response,28,0.0
CIPLA,2023,please reflect on the mental wellness related issues listed below and tick the areas you would like us to address on our regular sessions?  (select as many as applicable),object,Work/job related stressors,2,0.0
CIPLA,2023,mental_issue_emotional_intelligence,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_financial_constraints,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_trauma,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_substance_dependence,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_relationship_difficulties,object,Relationship Difficulties,2,0.0
CIPLA,2023,mental_issue_unresolved_childhood,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_anxiety_depression,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_parenting,object,Not Selected,2,0.0
CIPLA,2023,mental_issue_other,object,Not Selected,4,0.0
CIPLA,2023,currently_emotionally_distressed,object,A little,6,0.0
CIPLA,2023,"during the past month, have you had any problems with your work or daily life due to any emotional problems, such as feeling depressed, sad, or anxious?",object,No,3,0.0
CIPLA,2023,"during the past month, how often has your mental health affected your ability to get work done?",object,None at all,6,0.0
CIPLA,2023,"during the past month, how often has your mental health affected your relationships?",object,A little,6,0.0
CIPLA,2023,ever_diagnosed_mental_disorder,object,No,3,0.0
CIPLA,2023,seen_therapist_recently,object,No,3,0.0
CIPLA,2023,family_history_mental_disorder,object,No,3,0.0
CIPLA,2023,do you feel content with your relationships and family?,object,Satisfied,4,0.0
CIPLA,2023,when was the last time you were really happy?,object,More than a month ago,5,0.0
CIPLA,2023,when was the last time you had a positive outlook on life?,object,More than a week ago but less than a month ago,5,0.0
CIPLA,2023,when was the last time you felt good about yourself?,object,More than a week ago but less than a month ago,5,0.0
CIPLA,2023,how often do you feel positive about your life?,object,Often,5,0.0
CIPLA,2023,sleep_hours_per_day,object,7-9 hours,4,0.0
CIPLA,2023,sleep_quality,object,Good,6,0.0
CIPLA,2023,diet_habit_changes,object,"Yes, I eat too much",5,0.0
CIPLA,2023,smoking_frequency,object,Never,3,0.0
CIPLA,2023,alcohol_consumption_frequency,object,Never,4,0.0
CIPLA,2023,how do you usually cope with the general stresses of life and the mental health challenges that come your way? (select as many as applicable starting with the most relevant),object,Not Selected,2,0.0
CIPLA,2023,coping_keep_to_self,object,Not Selected,2,0.0
CIPLA,2023,coping_seek_online_options,object,I engage relatives and friends,2,0.0
CIPLA,2023,coping_physical_activity,object,Not Selected,2,0.0
CIPLA,2023,coping_pub_drinking,object,Not Selected,2,0.0
CIPLA,2023,coping_professional_counsellor,object,Not Selected,2,0.0
CIPLA,2023,coping_religious_leader,object,Not Selected,2,0.0
CIPLA,2023,coping_engage_family_friends,object,Not Selected,2,0.0
CIPLA,2023,coping_other,object,Not Selected,9,0.0
CIPLA,2023,"what about the amount of social support you receive from your family, friends, etc? when you have the need to talk to someone or go on outings with friends and/or relatives, do you feel there is someone who fulfils these needs?",object,Above average degree of social support. (Given or ,6,0.0
CIPLA,2023,how would you prefer to receive information and advice about mental health?,object,No Response,2,0.0
CIPLA,2023,info_group_session,object,Not Selected,2,0.0
CIPLA,2023,info_online,object,Group session,2,0.0
CIPLA,2023,info_one_on_one,object,Not Selected,2,0.0
CIPLA,2023,info_pamphlets_nuggets,object,Not Selected,3,0.0
CIPLA,2023,eap_awareness,object,Yes,3,0.0
CIPLA,2023,eap_service_used,object,No,3,0.0
CIPLA,2023,unnamed: 60,object,Because it's not available at Madagascar ,33,0.0
CIPLA,2023,would you like us to link you or your dependents to our professional counsellors for support?,object,No,3,0.0
CIPLA,2023,unnamed: 62,object,No Response,26,0.0
CIPLA,2023,mental_issues_selected,object,"Work/job related stressors, Relationship Difficult",48,6.3
CIPLA,2023,coping_mechanisms_selected,object,I engage relatives and friends,35,5.3
CIPLA,2023,info_preference_selected,object,Group session,12,6.3
Africa Biosystems,2024,Respondent ID,float64,114614800775.0,23,0.0
Africa Biosystems,2024,Collector ID,float64,431024436.0,2,0.0
Africa Biosystems,2024,Start Date,datetime64[ns],2024-06-03 11:41:05,23,0.0
Africa Biosystems,2024,End Date,datetime64[ns],2024-06-03 11:50:26,23,0.0
Africa Biosystems,2024,IP Address,object,41.57.104.110,12,0.0
Africa Biosystems,2024,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you.",object,I Agree (Continue with Survey),1,0.0
Africa Biosystems,2024,Please select your gender,object,Male,2,0.0
Africa Biosystems,2024,Kindly select your age group,object,31-35 years,7,0.0
Africa Biosystems,2024,Please select your respective functional unit from the dropdown below.,object,Commercial,8,0.0
Africa Biosystems,2024,Ranking - CYCLING,float64,7.0,9,21.7
Africa Biosystems,2024,Ranking - RUNNING,float64,10.0,10,17.4
Africa Biosystems,2024,Ranking - FOOTBALL,float64,6.0,8,21.7
Africa Biosystems,2024,Ranking - MEN'S CAVE,float64,7.0,6,39.1
Africa Biosystems,2024,Ranking - LADIES CLUB,float64,1.0,6,26.1
Africa Biosystems,2024,Ranking - BOOK CLUB,float64,10.0,6,21.7
Africa Biosystems,2024,Ranking - DIET/NUTRITION PROGRAMS,float64,3.0,7,21.7
Africa Biosystems,2024,Ranking - STAIRCASE/STEP CHALLENGE,float64,1.0,7,17.4
Africa Biosystems,2024,Ranking - MEDITATION/YOGA/MUSIC,float64,6.0,9,17.4
Africa Biosystems,2024,Ranking - QUIZ DAYS,float64,10.0,7,21.7
Africa Biosystems,2024,Ranking - Other (please specify),float64,ALL NULL,0,100.0
Africa Biosystems,2024,Champion Interest - CYCLING,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - RUNNING,object,RUNNING,2,0.0
Africa Biosystems,2024,Champion Interest - FOOTBALL,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - MEN'S CAVE,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - LADIES CLUB,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - BOOK CLUB,object,BOOK CLUB,2,0.0
Africa Biosystems,2024,Champion Interest - DIET/NUTRITION PROGRAMS,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - STAIRCASE/STEP CHALLENGE,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - MEDITATION/YOGA/MUSIC,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - QUIZ DAYS,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - Personal issues,object,No Response,2,0.0
Africa Biosystems,2024,Champion Interest - Work/job-related stressors,object,Work/job-related stressors,2,0.0
Africa Biosystems,2024,Champion Interest - Building Healthy families,object,Building Healthy families,2,0.0
Africa Biosystems,2024,Champion Interest - Emotional Wellbeing,object,Emotional Wellbeing,2,0.0
Africa Biosystems,2024,Mental Wellness - Financial Wellbeing,object,Financial Wellbeing,2,0.0
Africa Biosystems,2024,"Mental Wellness - Overcoming Trauma (Coping mechanisms after a traumatic experience- Physical, emotional, Psychological etc.)",object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Substance and Drug Dependence,object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Healthy Relationships,object,Healthy Relationships,2,0.0
Africa Biosystems,2024,Mental Wellness - Unresolved Childhood Difficulties,object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Anxiety and Depression,object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Work-life balance,object,Work-life balance,2,0.0
Africa Biosystems,2024,Mental Wellness - Lifestyle diseases management,object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Effective Parenting skills (Managing children and teenagers),object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Other (please specify),object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Wellness coordinators/ Ambassador for Change,object,Wellness coordinators/ Ambassador for Change,2,0.0
Africa Biosystems,2024,Mental Wellness - Mental Health Peer counsellor,object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Baby minder trainings (training for your nannies),object,No Response,2,0.0
Africa Biosystems,2024,Mental Wellness - Youth/Peer mentorship program (Training for your adolescent son/daughter),object,Youth/Peer mentorship program (Training for your a,2,0.0
Africa Biosystems,2024,Training Interest - Family Health program- relationships/ Marriage issues/ Parenting (Training for couples),object,Family Health program- relationships/ Marriage iss,2,0.0
Africa Biosystems,2024,Training Interest - Other (please specify),object,No Response,2,0.0
Africa Biosystems,2024,"Training Interest - Thrive club (Those living positively with a life's challenging phenomena; Disease, Disability etc.)",object,No Response,1,0.0
Africa Biosystems,2024,Training Interest - Soul food (overcomers of a challenging or difficult situation in life; from grass to grace),object,No Response,2,0.0
Africa Biosystems,2024,"Training Interest - Nurture Club (Those supporting young people through mentorship, coaching, career progressions)",object,Nurture Club (Those supporting young people throug,2,0.0
Africa Biosystems,2024,"Training Interest - Health club (Those interested in healthy living aspects, healthy eating, exercising, health promotion etc.)",object,Health club (Those interested in healthy living as,2,0.0
Africa Biosystems,2024,Club Interest - Other (please specify),object,No Response,2,0.0
CARGILL,2024,Respondent ID,float64,10050327177.0,11,0.0
CARGILL,2024,The wellness camp met my expectation?,object,Agree,3,0.0
CARGILL,2024,The topics and checks covered were relevant,object,Strongly agree,2,0.0
CARGILL,2024,The trainer was knowledgeable and well prepared,object,Strongly agree,3,0.0
CARGILL,2024,The providers conducted themselves professionally,object,Strongly agree,2,0.0
CARGILL,2024,There was sufficient opportunity for interactive participation,object,Agree,2,0.0
CARGILL,2024,"All things considered, I was extremely satisfied with the Wellness Camp?",object,Satisfied,2,0.0
CARGILL,2024,What did you like best about the Staff Wellness camp?,object,the feedback was immediate,9,18.2
CARGILL,2024,What did you like least about the Staff Wellness Camp?,object,privacy,7,36.4
CARGILL,2024,Any suggestions for improvement? List below.,object,"More test,",10,9.1
Kenya Airways,2022,Respondent ID,float64,114087935313.0,637,0.0
Kenya Airways,2022,Please select your gender,object,Male,2,0.0
Kenya Airways,2022,Kindly select your age bracket,object,25-39 years,4,0.0
Kenya Airways,2022,Please select your department from the list below,object,Ground Operations,12,0.0
Kenya Airways,2022,How would you rate the state of your mental well-being?,object,Excellent,6,0.0
Kenya Airways,2022,How would you rate the current state of your mental well-being?,object,I’m just there,5,0.0
Kenya Airways,2022,"If you need support in Q5 above, please state what support you would need?",object,No Support Requested,146,0.0
Kenya Airways,2022,MW_Issue_Emotional_Intelligence,object,No Response,2,0.0
Kenya Airways,2022,MW_Issue_Financial_Constraints,object,Financial constraints,2,0.0
Kenya Airways,2022,MW_Issue_Trauma,object,No Response,2,0.0
Kenya Airways,2022,MW_Issue_Substance_Drug_Dependence,object,No Response,2,0.0
Kenya Airways,2022,MW_Issue_Relationship_Difficulties,object,No Response,2,0.0
Kenya Airways,2022,MW_Issue_Unresolved_Childhood_Difficulties,object,No Response,2,0.0
Kenya Airways,2022,MW_Issue_Anxiety_Depression,object,No Response,2,0.0
Kenya Airways,2022,MW_Issue_Other,object,No Response,2,0.0
Kenya Airways,2022,Are you going through a tough emotional situation right now?,object,No,4,0.0
Kenya Airways,2022,"During the past 4 weeks, have you had any problems with your work or daily life due to any emotional problems, such as feeling depressed, sad, or anxious?",object,No,4,0.0
Kenya Airways,2022,"During the past 4 weeks, how often has your mental health affected your ability to get work done?",object,Not so often,5,0.0
Kenya Airways,2022,"During the past two weeks, how often has your mental health affected your relationships?",object,Not so often,5,0.0
Kenya Airways,2022,Have you ever been diagnosed with a mental disorder before?,object,No,4,0.0
Kenya Airways,2022,Have you seen a therapist in the recent past?,object,No,3,0.0
Kenya Airways,2022,Is there a history of mental disorder in your family?,object,No,4,0.0
Kenya Airways,2022,Do you feel content with your relationships and family?,object,Yes,4,0.0
Kenya Airways,2022,When was the last time you were really happy?,object,Few days ago,6,0.0
Kenya Airways,2022,When was the last time you felt good about yourself?,object,Few weeks ago,6,0.0
Kenya Airways,2022,How often do you feel positive about your life?,object,Always,6,0.0
Kenya Airways,2022,When was the last time you had a positive outlook on life?,object,Few days ago,6,0.0
Kenya Airways,2022,How many hours do you sleep per day?,object,7 - 9,5,0.0
Kenya Airways,2022,How is your quality of sleep?,object,Good,7,0.0
Kenya Airways,2022,How often do you smoke?,object,Never,5,0.0
Kenya Airways,2022,How often do you drink?,object,Never,5,0.0
Kenya Airways,2022,How do you usually cope with the general stresses of life and the mental health challenges that come your way?,object,I engage relatives and friends,7,0.0
Kenya Airways,2022,Coping_Mechanisms_Other,object,no response,58,0.0
Kenya Airways,2022,"What about the amount of social support you receive from your family, friends, etc? When you have the need to talk to someone or go on outings with friends and/or relatives, do you feel there is someone who fulfills these needs?",object,High degree of social support (Much support is eit,6,0.0
Kenya Airways,2022,Have you ever attended a Mental Health Awareness Session?,object,No,3,0.0
Kenya Airways,2022,How would you prefer to receive information and advice about mental health?,object,Online,5,0.0
Kenya Airways,2022,MH_Info_Preference_Other,object,no response,20,0.2
Kenya Airways,2022,Are you aware of the Employee Assistance Program services offered by Kenya Airways to all its staff and dependents through Minet?,object,Yes,3,0.0
Kenya Airways,2022,"If yes to Question 28, have you ever accessed the service?",object,No,3,0.0
Kenya Airways,2022,"If no, please state the reason.",object,I haven't had any mental problems. ,366,0.0
Kenya Airways,2022,Would you like us to link you or your dependents to our professional counselors for support?,object,Yes,3,0.0
BE Energy,2025,Respondent ID,float64,114921735652.0,25,0.0
BE Energy,2025,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you.",object,I Agree (Continue with Survey),1,0.0
BE Energy,2025,Please select your gender ,object,Male,2,0.0
BE Energy,2025,Kindly select your age group,object,36-40 years,7,0.0
BE Energy,2025,Please select your respective functional unit from the dropdown below,object,HR and Admin,6,0.0
BE Energy,2025,"Rank the below proposed wellness activities in order of your preference and participation in the year 2025 (1 being the lowest, while 10 being the highest score)",float64,3.0,8,32.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - ZUMBA,float64,1.0,8,40.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - SWIMMING,float64,7.0,9,44.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - HIKING,float64,9.0,9,40.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - CYCLING,float64,4.0,8,40.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - RUNNING,float64,4.0,9,40.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - FOOTBALL,float64,3.0,8,32.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - MEN’ S CAVE,float64,5.0,5,56.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - LADIES CLUB,float64,1.0,4,60.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - BOOK CLUB,float64,1.0,7,44.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - DIET/NUTRITION PROGRAMS,float64,4.0,5,40.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - STAIRCASE/STEP CHALLENGE,float64,5.0,7,32.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - QUIZ DAYS,float64,3.0,8,48.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - MEDITATION/YOGA/MUSIC,float64,9.0,7,36.0
BE Energy,2025,Proposed wellness activities preference ranking - Proposed wellness activities ranking - Other (please specify),float64,ALL NULL,0,100.0
BE Energy,2025,Which of the above would you like to join as a champion or a committee member?,object,GYM/AEROBICS,1,64.0
BE Energy,2025,Champion/Committee interested joining - ZUMBA,object,ZUMBA,1,84.0
BE Energy,2025,Champion/Committee interested joining - SWIMMING,object,SWIMMING,1,80.0
BE Energy,2025,Champion/Committee interested joining - HIKING,object,HIKING,1,88.0
BE Energy,2025,Champion/Committee interested joining - CYCLING,object,CYCLING,1,92.0
BE Energy,2025,Champion/Committee interested joining - RUNNING,object,RUNNING,1,72.0
BE Energy,2025,Champion/Committee interested joining - FOOTBALL,object,FOOTBALL,1,84.0
BE Energy,2025,Champion/Committee interested joining - MEN'S CAVE,object,MEN'S CAVE,1,88.0
BE Energy,2025,Champion/Committee interested joining - LADIES CLUB,object,LADIES CLUB,1,88.0
BE Energy,2025,Champion/Committee interested joining - BOOK CLUB,object,BOOK CLUB,1,80.0
BE Energy,2025,Champion/Committee interested joining - DIET/NUTRITION PROGRAMS,object,DIET/NUTRITION PROGRAMS,1,88.0
BE Energy,2025,Champion/Committee interested joining - STAIRCASE/STEP CHALLENGE,object,STAIRCASE/STEP CHALLENGE,1,88.0
BE Energy,2025,Champion/Committee interested joining - QUIZ DAYS,object,QUIZ DAYS,1,96.0
BE Energy,2025,Champion/Committee interested joining - MEDITATION/YOGA/MUSIC,object,MEDITATION/YOGA/MUSIC,1,76.0
BE Energy,2025,"Please reflect on the Mental wellness-related issues listed below and tick the areas you would like us to address in our regular wellness sessions (where applicable, tick more than one option).",object,Personal issues,1,80.0
BE Energy,2025,Mental wellness areas requested to address - Work/job-related stressors,object,Work/job-related stressors,1,60.0
BE Energy,2025,Mental wellness areas requested to address - Building Healthy families,object,Building Healthy families,1,76.0
BE Energy,2025,Mental wellness areas requested to address - Emotional Wellbeing,object,Emotional Wellbeing,1,40.0
BE Energy,2025,Mental wellness areas requested to address - Financial Wellbeing,object,Financial Wellbeing,1,32.0
BE Energy,2025,"Mental wellness areas requested to address - Overcoming Trauma (Coping mechanisms after a traumatic experience- Physical, emotional, Psychological etc.)",object,Overcoming Trauma (Coping mechanisms after a traum,1,88.0
BE Energy,2025,Mental wellness areas requested to address - Substance and Drug Dependence,object,Substance and Drug Dependence,1,84.0
BE Energy,2025,Mental wellness areas requested to address - Healthy Relationships,object,Healthy Relationships,1,56.0
BE Energy,2025,Mental wellness areas requested to address - Unresolved Childhood Difficulties,object,Unresolved Childhood Difficulties,1,80.0
BE Energy,2025,Mental wellness areas requested to address - Anxiety and Depression,object,Anxiety and Depression,1,84.0
BE Energy,2025,Mental wellness areas requested to address - Work-life balance,object,Work-life balance,1,44.0
BE Energy,2025,Mental wellness areas requested to address - Lifestyle diseases management,object,Lifestyle diseases management,1,84.0
BE Energy,2025,Mental wellness areas requested to address - Effective Parenting skills (Managing children and teenagers),object,Effective Parenting skills (Managing children and ,1,68.0
BE Energy,2025,Mental wellness areas requested to address - Other (please specify),object,Perimenopause/Menopause,1,96.0
BE Energy,2025,Which of the following training programs would you like to attend?,object,Wellness coordinators/ Ambassador for Change,1,44.0
BE Energy,2025,Training programs would like to attend - Mental Health Peer counsellor,object,Mental Health Peer counsellor,1,64.0
BE Energy,2025,Training programs would like to attend - Baby minder trainings (training for your nannies),float64,ALL NULL,0,100.0
BE Energy,2025,Training programs would like to attend - Youth/Peer mentorship program (Training for your adolescent son/daughter),object,Youth/Peer mentorship program (Training for your a,1,80.0
BE Energy,2025,Training programs would like to attend - Family Health program- relationships/ Marriage issues/ Parenting (Training for couples),object,Family Health program- relationships/ Marriage iss,1,64.0
BE Energy,2025,Training programs would like to attend - Other (please specify),object,Perimenopause/Menopause,1,96.0
BE Energy,2025,Which of the health and wellbeing clubs below would you be interested to join?,float64,ALL NULL,0,100.0
BE Energy,2025,Health & wellbeing club interested joining - Soul food (Overcomers of a challenging or difficult situation in life; from grass to grace),object,Soul food (Overcomers of a challenging or difficul,1,80.0
BE Energy,2025,"Health & wellbeing club interested joining - Nurture Club (Those supporting young people through mentorship, coaching, career progressions)",object,Nurture Club (Those supporting young people throug,1,60.0
BE Energy,2025,"Health & wellbeing club interested joining - Health club (Those interested in healthy living aspects; healthy eating, exercising, health promotion etc.)",object,Health club (Those interested in healthy living as,1,36.0
BE Energy,2025,Health & wellbeing club interested joining - Other (please specify),object,Perimenopause/Menopause,1,96.0
MPESA Foundation,2023,Respondent ID,object,114510037503,67,0.0
MPESA Foundation,2023,"By completing this survey, you are consenting to us storing and using your data to help us improve our services to you.",object,I Agree (Continue with Survey),1,0.0
MPESA Foundation,2023,Please select your gender,object,Female,2,0.0
MPESA Foundation,2023,Kindly select your age group,object,31-35 years,7,0.0
MPESA Foundation,2023,Please select your respective functional unit from the dropdown below.,object,Finance and Procurement,12,0.0
MPESA Foundation,2023,Other (please specify),object,Clinic ,1,98.5
MPESA Foundation,2023,"Rank the below wellness activities in order of your preference and participation in the year 2024 (1 being the lowest, while 10 being the highest score)",float64,1.0,10,23.9
MPESA Foundation,2023,Ranking wellness activities preference and participation(1 least 10 highest)- ZUMBA,float64,1.0,11,0.0
MPESA Foundation,2023,Ranking wellness activities preference and participation(1 least 10 highest)- SWIMMING,float64,1.0,11,0.0
